ride_id,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
7255,335.0,7.133333333333334,Rongo,Nairobi,Bus,49
7256,387.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7257,387.0,8.0,Kisii,Nairobi,shuttle,11
7258,387.0,7.033333333333333,Kisii,Nairobi,Bus,49
7259,387.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7260,387.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7261,387.0,7.5,Kisii,Nairobi,shuttle,11
7262,387.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7263,387.0,7.133333333333334,Kisii,Nairobi,Bus,49
7264,387.0,7.15,Kisii,Nairobi,shuttle,11
7265,387.0,7.0,Kisii,Nairobi,shuttle,11
7266,387.0,6.833333333333333,Kisii,Nairobi,shuttle,11
7267,387.0,6.333333333333333,Kisii,Nairobi,shuttle,11
7268,387.0,5.0,Kisii,Nairobi,shuttle,11
7278,356.0,7.1,Kisii,Nairobi,Bus,49
7280,356.0,10.0,Kisii,Nairobi,shuttle,11
7281,356.0,9.833333333333334,Kisii,Nairobi,shuttle,11
7282,335.0,7.1,Kijauri,Nairobi,Bus,49
7283,356.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7284,356.0,9.5,Kisii,Nairobi,shuttle,11
7285,335.0,8.5,Kijauri,Nairobi,shuttle,11
7286,335.0,5.0,Keroka,Nairobi,shuttle,11
7287,356.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7288,356.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7289,356.0,7.116666666666666,Kisii,Nairobi,Bus,49
7290,356.0,9.0,Kisii,Nairobi,shuttle,11
7291,356.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7292,356.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7293,356.0,8.5,Kisii,Nairobi,shuttle,11
7294,356.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7295,356.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7296,356.0,8.0,Kisii,Nairobi,shuttle,11
7297,356.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7298,335.0,7.333333333333333,Kijauri,Nairobi,shuttle,11
7299,356.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7300,356.0,7.5,Kisii,Nairobi,shuttle,11
7301,356.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7302,335.0,7.066666666666666,Kijauri,Nairobi,Bus,49
7303,356.0,7.033333333333333,Kisii,Nairobi,Bus,49
7304,335.0,7.0,Kijauri,Nairobi,shuttle,11
7305,356.0,7.15,Kisii,Nairobi,shuttle,11
7306,335.0,6.666666666666667,Kijauri,Nairobi,shuttle,11
7307,335.0,7.066666666666666,Homa Bay,Nairobi,Bus,49
7308,356.0,7.0,Kisii,Nairobi,shuttle,11
7309,356.0,7.083333333333333,Kisii,Nairobi,Bus,49
7310,356.0,6.833333333333333,Kisii,Nairobi,shuttle,11
7311,356.0,6.666666666666667,Kisii,Nairobi,shuttle,11
7312,335.0,5.833333333333333,Kijauri,Nairobi,shuttle,11
7313,335.0,7.15,Rongo,Nairobi,Bus,49
7314,335.0,7.083333333333333,Rongo,Nairobi,Bus,49
7319,356.0,6.5,Kisii,Nairobi,shuttle,11
7321,335.0,7.833333333333333,Kijauri,Nairobi,shuttle,11
7322,336.0,7.0,Rongo,Nairobi,Bus,49
7323,336.0,7.216666666666667,Migori,Nairobi,Bus,49
7324,336.0,11.016666666666667,Keroka,Nairobi,shuttle,11
7325,336.0,11.0,Keroka,Nairobi,shuttle,11
7326,336.0,10.983333333333333,Keroka,Nairobi,shuttle,11
7327,336.0,7.15,Homa Bay,Nairobi,Bus,49
7328,336.0,7.233333333333333,Rongo,Nairobi,Bus,49
7329,336.0,7.2,Migori,Nairobi,Bus,49
7330,356.0,5.0,Kisii,Nairobi,shuttle,11
7331,356.0,10.666666666666666,Kisii,Nairobi,shuttle,11
7334,336.0,7.133333333333334,Migori,Nairobi,Bus,49
7335,336.0,7.066666666666666,Rongo,Nairobi,Bus,49
7341,412.0,7.1,Kisii,Nairobi,Bus,49
7342,336.0,10.833333333333334,Keroka,Nairobi,shuttle,11
7343,412.0,19.116666666666667,Kisii,Nairobi,Bus,49
7344,336.0,10.333333333333334,Keroka,Nairobi,shuttle,11
7345,412.0,10.833333333333334,Kisii,Nairobi,shuttle,11
7346,336.0,10.0,Keroka,Nairobi,shuttle,11
7347,336.0,9.833333333333334,Keroka,Nairobi,shuttle,11
7348,336.0,9.666666666666666,Keroka,Nairobi,shuttle,11
7349,336.0,9.5,Keroka,Nairobi,shuttle,11
7350,336.0,9.333333333333334,Keroka,Nairobi,shuttle,11
7351,336.0,9.166666666666666,Keroka,Nairobi,shuttle,11
7352,336.0,8.666666666666666,Keroka,Nairobi,shuttle,11
7353,412.0,7.083333333333333,Kisii,Nairobi,Bus,49
7354,336.0,8.5,Keroka,Nairobi,shuttle,11
7355,336.0,8.333333333333334,Keroka,Nairobi,shuttle,11
7356,336.0,7.833333333333333,Keroka,Nairobi,shuttle,11
7357,336.0,7.5,Keroka,Nairobi,shuttle,11
7358,412.0,10.666666666666666,Kisii,Nairobi,shuttle,11
7359,412.0,7.0,Kisii,Nairobi,shuttle,11
7360,412.0,10.5,Kisii,Nairobi,shuttle,11
7361,412.0,7.116666666666666,Kisii,Nairobi,Bus,49
7362,412.0,10.333333333333334,Kisii,Nairobi,shuttle,11
7363,412.0,10.166666666666666,Kisii,Nairobi,shuttle,11
7364,412.0,10.0,Kisii,Nairobi,shuttle,11
7365,412.0,9.833333333333334,Kisii,Nairobi,shuttle,11
7366,412.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7367,336.0,7.216666666666667,Rongo,Nairobi,Bus,49
7368,412.0,9.5,Kisii,Nairobi,shuttle,11
7369,412.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7370,412.0,9.0,Kisii,Nairobi,shuttle,11
7371,412.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7372,412.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7373,412.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7374,412.0,8.5,Kisii,Nairobi,shuttle,11
7375,412.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7376,412.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7377,412.0,8.0,Kisii,Nairobi,shuttle,11
7378,412.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7379,412.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7380,412.0,7.5,Kisii,Nairobi,shuttle,11
7381,412.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7382,412.0,7.133333333333334,Kisii,Nairobi,Bus,49
7383,412.0,7.15,Kisii,Nairobi,shuttle,11
7384,412.0,7.066666666666666,Kisii,Nairobi,Bus,49
7385,412.0,6.833333333333333,Kisii,Nairobi,shuttle,11
7386,412.0,6.666666666666667,Kisii,Nairobi,shuttle,11
7387,412.0,6.5,Kisii,Nairobi,shuttle,11
7388,412.0,6.333333333333333,Kisii,Nairobi,shuttle,11
7389,412.0,5.0,Kisii,Nairobi,shuttle,11
7396,411.0,7.1,Kisii,Nairobi,Bus,49
7397,411.0,10.833333333333334,Kisii,Nairobi,shuttle,11
7398,411.0,7.066666666666666,Kisii,Nairobi,Bus,49
7399,411.0,10.666666666666666,Kisii,Nairobi,shuttle,11
7400,411.0,10.5,Kisii,Nairobi,shuttle,11
7401,411.0,10.333333333333334,Kisii,Nairobi,shuttle,11
7402,411.0,10.166666666666666,Kisii,Nairobi,shuttle,11
7403,336.0,8.0,Kijauri,Nairobi,shuttle,11
7404,411.0,10.0,Kisii,Nairobi,shuttle,11
7405,411.0,9.833333333333334,Kisii,Nairobi,shuttle,11
7406,411.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7407,411.0,9.5,Kisii,Nairobi,shuttle,11
7408,411.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7409,411.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7410,336.0,7.5,Kijauri,Nairobi,shuttle,11
7411,411.0,9.0,Kisii,Nairobi,shuttle,11
7412,411.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7413,411.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7414,336.0,7.333333333333333,Kijauri,Nairobi,shuttle,11
7415,411.0,8.5,Kisii,Nairobi,shuttle,11
7416,411.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7417,411.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7418,411.0,7.083333333333333,Kisii,Nairobi,Bus,49
7419,411.0,7.15,Kisii,Nairobi,shuttle,11
7420,336.0,7.1,Kijauri,Nairobi,Bus,49
7421,411.0,7.0,Kisii,Nairobi,shuttle,11
7422,411.0,5.0,Kisii,Nairobi,shuttle,11
7424,336.0,7.066666666666666,Homa Bay,Nairobi,Bus,49
7426,336.0,7.25,Migori,Nairobi,Bus,49
7427,336.0,7.083333333333333,Rongo,Nairobi,Bus,49
7428,336.0,6.666666666666667,Kijauri,Nairobi,shuttle,11
7429,336.0,7.15,Rongo,Nairobi,Bus,49
7438,337.0,7.2,Migori,Nairobi,Bus,49
7439,337.0,7.183333333333334,Rongo,Nairobi,Bus,49
7440,337.0,7.166666666666667,Homa Bay,Nairobi,Bus,49
7441,337.0,7.233333333333333,Rongo,Nairobi,Bus,49
7442,337.0,7.15,Homa Bay,Nairobi,Bus,49
7443,337.0,7.15,Rongo,Nairobi,Bus,49
7444,337.0,7.1,Kijauri,Nairobi,Bus,49
7445,337.0,7.066666666666666,Rongo,Nairobi,Bus,49
7446,337.0,7.216666666666667,Rongo,Nairobi,Bus,49
7449,410.0,7.1,Kisii,Nairobi,Bus,49
7450,410.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7451,410.0,7.066666666666666,Kisii,Nairobi,Bus,49
7452,337.0,7.066666666666666,Homa Bay,Nairobi,Bus,49
7453,410.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7454,410.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7455,410.0,9.5,Kisii,Nairobi,shuttle,11
7456,410.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7457,410.0,8.5,Kisii,Nairobi,shuttle,11
7458,410.0,9.0,Kisii,Nairobi,shuttle,11
7459,410.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7460,410.0,5.0,Kisii,Nairobi,shuttle,11
7461,410.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7462,410.0,8.0,Kisii,Nairobi,shuttle,11
7463,337.0,7.25,Migori,Nairobi,Bus,49
7464,410.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7465,410.0,5.333333333333333,Kisii,Nairobi,shuttle,11
7471,409.0,7.116666666666666,Kisii,Nairobi,Bus,49
7472,409.0,7.1,Kisii,Nairobi,Bus,49
7473,409.0,19.066666666666666,Kisii,Nairobi,Bus,49
7474,409.0,5.0,Kisii,Nairobi,shuttle,11
7481,408.0,7.1,Kisii,Nairobi,Bus,49
7482,408.0,10.9,Kisii,Nairobi,shuttle,11
7483,408.0,5.0,Kisii,Nairobi,shuttle,11
7484,408.0,8.0,Kisii,Nairobi,shuttle,11
7485,408.0,6.333333333333333,Kisii,Nairobi,shuttle,11
7486,408.0,6.166666666666667,Kisii,Nairobi,shuttle,11
7487,408.0,7.233333333333333,Kisii,Nairobi,Bus,49
7496,407.0,5.0,Kisii,Nairobi,shuttle,11
7497,407.0,7.1,Kisii,Nairobi,Bus,49
7498,407.0,10.983333333333333,Kisii,Nairobi,shuttle,11
7499,407.0,10.9,Kisii,Nairobi,shuttle,11
7500,407.0,10.883333333333333,Kisii,Nairobi,shuttle,11
7501,407.0,10.866666666666667,Kisii,Nairobi,shuttle,11
7502,407.0,10.85,Kisii,Nairobi,shuttle,11
7503,407.0,10.833333333333334,Kisii,Nairobi,shuttle,11
7504,407.0,10.666666666666666,Kisii,Nairobi,shuttle,11
7505,407.0,10.5,Kisii,Nairobi,shuttle,11
7506,407.0,10.333333333333334,Kisii,Nairobi,shuttle,11
7507,407.0,10.166666666666666,Kisii,Nairobi,shuttle,11
7508,407.0,9.833333333333334,Kisii,Nairobi,shuttle,11
7509,407.0,10.0,Kisii,Nairobi,shuttle,11
7510,407.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7511,407.0,9.5,Kisii,Nairobi,shuttle,11
7512,407.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7513,407.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7514,407.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7515,337.0,7.083333333333333,Rongo,Nairobi,Bus,49
7517,407.0,8.5,Kisii,Nairobi,shuttle,11
7518,407.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7519,337.0,7.133333333333334,Rongo,Nairobi,Bus,49
7520,407.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7521,407.0,7.066666666666666,Kisii,Nairobi,Bus,49
7522,407.0,8.0,Kisii,Nairobi,shuttle,11
7527,407.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7528,407.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7529,338.0,7.216666666666667,Migori,Nairobi,Bus,49
7530,338.0,7.066666666666666,Rongo,Nairobi,Bus,49
7531,338.0,7.2,Migori,Nairobi,Bus,49
7532,338.0,7.233333333333333,Rongo,Nairobi,Bus,49
7533,338.0,7.15,Homa Bay,Nairobi,Bus,49
7534,338.0,7.1,Kijauri,Nairobi,Bus,49
7535,407.0,7.5,Kisii,Nairobi,shuttle,11
7536,407.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7537,407.0,7.15,Kisii,Nairobi,shuttle,11
7538,338.0,10.85,Kijauri,Nairobi,shuttle,11
7540,407.0,7.0,Kisii,Nairobi,shuttle,11
7541,338.0,10.833333333333334,Kijauri,Nairobi,shuttle,11
7542,338.0,10.666666666666666,Kijauri,Nairobi,shuttle,11
7543,407.0,6.833333333333333,Kisii,Nairobi,shuttle,11
7544,407.0,7.083333333333333,Kisii,Nairobi,Bus,49
7545,407.0,6.666666666666667,Kisii,Nairobi,shuttle,11
7546,407.0,5.333333333333333,Kisii,Nairobi,shuttle,11
7549,338.0,8.833333333333334,Kijauri,Nairobi,shuttle,11
7550,338.0,19.066666666666666,Kijauri,Nairobi,Bus,49
7551,338.0,7.25,Migori,Nairobi,Bus,49
7552,338.0,7.15,Kijauri,Nairobi,shuttle,11
7553,338.0,7.066666666666666,Homa Bay,Nairobi,Bus,49
7554,338.0,7.083333333333333,Rongo,Nairobi,Bus,49
7555,338.0,7.15,Rongo,Nairobi,Bus,49
7556,338.0,7.133333333333334,Rongo,Nairobi,Bus,49
7562,338.0,7.066666666666666,Keroka,Nairobi,Bus,49
7563,339.0,7.15,Homa Bay,Nairobi,Bus,49
7564,339.0,7.216666666666667,Migori,Nairobi,Bus,49
7565,339.0,7.133333333333334,Migori,Nairobi,Bus,49
7566,339.0,7.2,Migori,Nairobi,Bus,49
7569,339.0,7.233333333333333,Rongo,Nairobi,Bus,49
7573,406.0,6.833333333333333,Kisii,Nairobi,shuttle,11
7574,406.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7575,406.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7576,406.0,9.5,Kisii,Nairobi,shuttle,11
7577,339.0,7.166666666666667,Homa Bay,Nairobi,Bus,49
7578,406.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7579,339.0,7.083333333333333,Rongo,Nairobi,Bus,49
7580,406.0,7.1,Kisii,Nairobi,Bus,49
7581,406.0,9.0,Kisii,Nairobi,shuttle,11
7582,406.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7583,406.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7584,406.0,8.5,Kisii,Nairobi,shuttle,11
7585,406.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7586,406.0,8.0,Kisii,Nairobi,shuttle,11
7587,406.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7588,406.0,7.5,Kisii,Nairobi,shuttle,11
7589,406.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7590,406.0,7.083333333333333,Kisii,Nairobi,Bus,49
7591,406.0,7.15,Kisii,Nairobi,shuttle,11
7592,406.0,7.0,Kisii,Nairobi,shuttle,11
7593,406.0,7.066666666666666,Kisii,Nairobi,Bus,49
7595,406.0,6.666666666666667,Kisii,Nairobi,shuttle,11
7596,406.0,6.5,Kisii,Nairobi,shuttle,11
7597,406.0,7.133333333333334,Kisii,Nairobi,Bus,49
7598,406.0,6.333333333333333,Kisii,Nairobi,shuttle,11
7599,406.0,6.166666666666667,Kisii,Nairobi,shuttle,11
7600,406.0,5.0,Kisii,Nairobi,shuttle,11
7609,405.0,7.1,Kisii,Nairobi,Bus,49
7610,405.0,5.0,Kisii,Nairobi,shuttle,11
7611,405.0,10.666666666666666,Kisii,Nairobi,shuttle,11
7612,405.0,10.5,Kisii,Nairobi,shuttle,11
7613,339.0,7.066666666666666,Keroka,Nairobi,Bus,49
7614,405.0,10.333333333333334,Kisii,Nairobi,shuttle,11
7615,405.0,10.166666666666666,Kisii,Nairobi,shuttle,11
7616,405.0,9.833333333333334,Kisii,Nairobi,shuttle,11
7617,405.0,10.0,Kisii,Nairobi,shuttle,11
7618,405.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7619,405.0,9.5,Kisii,Nairobi,shuttle,11
7620,405.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7621,405.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7622,339.0,7.1,Kijauri,Nairobi,Bus,49
7623,405.0,9.0,Kisii,Nairobi,shuttle,11
7624,405.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7625,405.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7626,405.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7627,405.0,8.5,Kisii,Nairobi,shuttle,11
7628,405.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7629,339.0,7.066666666666666,Rongo,Nairobi,Bus,49
7630,405.0,8.0,Kisii,Nairobi,shuttle,11
7631,405.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7632,339.0,7.116666666666666,Kijauri,Nairobi,Bus,49
7633,405.0,7.066666666666666,Kisii,Nairobi,Bus,49
7634,405.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7635,405.0,7.5,Kisii,Nairobi,shuttle,11
7636,405.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7637,339.0,7.133333333333334,Rongo,Nairobi,Bus,49
7638,339.0,6.5,Kijauri,Nairobi,shuttle,11
7639,339.0,7.066666666666666,Homa Bay,Nairobi,Bus,49
7640,339.0,7.25,Migori,Nairobi,Bus,49
7641,339.0,6.333333333333333,Kijauri,Nairobi,shuttle,11
7642,339.0,6.0,Kijauri,Nairobi,shuttle,11
7643,405.0,7.15,Kisii,Nairobi,shuttle,11
7644,339.0,5.0,Kijauri,Nairobi,shuttle,11
7646,405.0,6.833333333333333,Kisii,Nairobi,shuttle,11
7647,405.0,6.666666666666667,Kisii,Nairobi,shuttle,11
7651,405.0,6.5,Kisii,Nairobi,shuttle,11
7652,405.0,5.833333333333333,Kisii,Nairobi,shuttle,11
7653,340.0,7.2,Migori,Nairobi,Bus,49
7654,340.0,7.216666666666667,Migori,Nairobi,Bus,49
7655,340.0,7.033333333333333,Kijauri,Nairobi,Bus,49
7656,340.0,7.1,Kijauri,Nairobi,Bus,49
7657,340.0,7.15,Homa Bay,Nairobi,Bus,49
7659,340.0,7.233333333333333,Rongo,Nairobi,Bus,49
7662,340.0,7.066666666666666,Rongo,Nairobi,Bus,49
7663,340.0,7.066666666666666,Keroka,Nairobi,Bus,49
7666,404.0,7.1,Kisii,Nairobi,Bus,49
7667,404.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7668,404.0,7.116666666666666,Kisii,Nairobi,Bus,49
7669,404.0,9.5,Kisii,Nairobi,shuttle,11
7670,404.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7671,404.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7672,404.0,7.0,Kisii,Nairobi,shuttle,11
7673,404.0,9.0,Kisii,Nairobi,shuttle,11
7674,404.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7675,404.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7676,404.0,8.5,Kisii,Nairobi,shuttle,11
7677,404.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7678,404.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7679,340.0,7.25,Migori,Nairobi,Bus,49
7680,404.0,8.0,Kisii,Nairobi,shuttle,11
7681,404.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7682,404.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7684,404.0,7.5,Kisii,Nairobi,shuttle,11
7685,404.0,7.066666666666666,Kisii,Nairobi,Bus,49
7686,404.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7687,404.0,7.15,Kisii,Nairobi,shuttle,11
7688,404.0,7.083333333333333,Kisii,Nairobi,Bus,49
7689,404.0,6.833333333333333,Kisii,Nairobi,shuttle,11
7690,404.0,6.666666666666667,Kisii,Nairobi,shuttle,11
7691,404.0,7.233333333333333,Kisii,Nairobi,Bus,49
7692,404.0,6.5,Kisii,Nairobi,shuttle,11
7693,404.0,6.333333333333333,Kisii,Nairobi,shuttle,11
7694,404.0,5.166666666666667,Kisii,Nairobi,shuttle,11
7695,404.0,5.0,Kisii,Nairobi,shuttle,11
7698,340.0,7.5,Kijauri,Nairobi,shuttle,11
7704,403.0,7.116666666666666,Kisii,Nairobi,Bus,49
7705,403.0,7.0,Kisii,Nairobi,shuttle,11
7706,403.0,10.85,Kisii,Nairobi,shuttle,11
7707,403.0,10.833333333333334,Kisii,Nairobi,shuttle,11
7708,403.0,10.666666666666666,Kisii,Nairobi,shuttle,11
7709,403.0,7.1,Kisii,Nairobi,Bus,49
7710,403.0,10.5,Kisii,Nairobi,shuttle,11
7711,403.0,10.333333333333334,Kisii,Nairobi,shuttle,11
7712,403.0,10.166666666666666,Kisii,Nairobi,shuttle,11
7713,403.0,10.0,Kisii,Nairobi,shuttle,11
7714,340.0,7.116666666666666,Kijauri,Nairobi,Bus,49
7715,340.0,6.166666666666667,Kijauri,Nairobi,shuttle,11
7716,340.0,7.066666666666666,Homa Bay,Nairobi,Bus,49
7717,340.0,7.183333333333334,Homa Bay,Nairobi,Bus,49
7719,340.0,6.333333333333333,Kijauri,Nairobi,shuttle,11
7720,403.0,9.833333333333334,Kisii,Nairobi,shuttle,11
7721,403.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7722,403.0,9.5,Kisii,Nairobi,shuttle,11
7723,403.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7724,340.0,7.083333333333333,Rongo,Nairobi,Bus,49
7726,403.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7730,403.0,9.0,Kisii,Nairobi,shuttle,11
7731,341.0,7.166666666666667,Homa Bay,Nairobi,Bus,49
7732,341.0,7.066666666666666,Rongo,Nairobi,Bus,49
7733,341.0,7.15,Homa Bay,Nairobi,Bus,49
7734,341.0,7.133333333333334,Migori,Nairobi,Bus,49
7735,341.0,7.2,Migori,Nairobi,Bus,49
7736,341.0,7.233333333333333,Rongo,Nairobi,Bus,49
7737,341.0,7.0,Rongo,Nairobi,Bus,49
7738,403.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7739,403.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7740,403.0,8.5,Kisii,Nairobi,shuttle,11
7741,403.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7742,403.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7743,403.0,19.116666666666667,Kisii,Nairobi,Bus,49
7744,403.0,8.0,Kisii,Nairobi,shuttle,11
7745,403.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7746,403.0,7.083333333333333,Kisii,Nairobi,Bus,49
7747,403.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7748,403.0,7.5,Kisii,Nairobi,shuttle,11
7749,403.0,7.033333333333333,Kisii,Nairobi,Bus,49
7750,403.0,7.216666666666667,Kisii,Nairobi,Bus,49
7751,403.0,7.333333333333333,Kisii,Nairobi,shuttle,11
7752,403.0,7.15,Kisii,Nairobi,shuttle,11
7753,403.0,5.833333333333333,Kisii,Nairobi,shuttle,11
7754,403.0,5.0,Kisii,Nairobi,shuttle,11
7759,402.0,7.1,Kisii,Nairobi,Bus,49
7760,402.0,7.25,Kisii,Nairobi,Bus,49
7761,402.0,10.933333333333334,Kisii,Nairobi,shuttle,11
7762,402.0,10.9,Kisii,Nairobi,shuttle,11
7763,402.0,10.916666666666666,Kisii,Nairobi,shuttle,11
7764,402.0,6.0,Kisii,Nairobi,shuttle,11
7765,402.0,10.866666666666667,Kisii,Nairobi,shuttle,11
7766,402.0,10.85,Kisii,Nairobi,shuttle,11
7767,402.0,10.883333333333333,Kisii,Nairobi,shuttle,11
7768,402.0,10.833333333333334,Kisii,Nairobi,shuttle,11
7769,402.0,10.666666666666666,Kisii,Nairobi,shuttle,11
7770,402.0,10.5,Kisii,Nairobi,shuttle,11
7771,402.0,10.333333333333334,Kisii,Nairobi,shuttle,11
7772,402.0,10.166666666666666,Kisii,Nairobi,shuttle,11
7774,402.0,10.0,Kisii,Nairobi,shuttle,11
7775,402.0,9.833333333333334,Kisii,Nairobi,shuttle,11
7776,341.0,7.0,Kijauri,Nairobi,shuttle,11
7777,402.0,9.666666666666666,Kisii,Nairobi,shuttle,11
7778,402.0,9.5,Kisii,Nairobi,shuttle,11
7779,402.0,9.333333333333334,Kisii,Nairobi,shuttle,11
7780,402.0,9.166666666666666,Kisii,Nairobi,shuttle,11
7781,402.0,9.0,Kisii,Nairobi,shuttle,11
7782,341.0,7.083333333333333,Rongo,Nairobi,Bus,49
7783,402.0,8.833333333333334,Kisii,Nairobi,shuttle,11
7784,341.0,7.216666666666667,Kijauri,Nairobi,Bus,49
7785,402.0,8.666666666666666,Kisii,Nairobi,shuttle,11
7786,402.0,8.5,Kisii,Nairobi,shuttle,11
7787,402.0,19.066666666666666,Kisii,Nairobi,Bus,49
7788,341.0,6.333333333333333,Kijauri,Nairobi,shuttle,11
7789,341.0,7.25,Migori,Nairobi,Bus,49
7790,341.0,7.066666666666666,Homa Bay,Nairobi,Bus,49
7791,341.0,6.166666666666667,Kijauri,Nairobi,shuttle,11
7792,341.0,5.833333333333333,Kijauri,Nairobi,shuttle,11
7793,341.0,6.0,Kijauri,Nairobi,shuttle,11
7794,341.0,7.183333333333334,Homa Bay,Nairobi,Bus,49
7795,341.0,7.15,Rongo,Nairobi,Bus,49
7801,402.0,8.333333333333334,Kisii,Nairobi,shuttle,11
7802,402.0,19.116666666666667,Kisii,Nairobi,Bus,49
7803,342.0,7.216666666666667,Migori,Nairobi,Bus,49
7804,402.0,8.166666666666666,Kisii,Nairobi,shuttle,11
7805,342.0,7.133333333333334,Migori,Nairobi,Bus,49
7806,342.0,7.2,Migori,Nairobi,Bus,49
7807,342.0,7.15,Homa Bay,Nairobi,Bus,49
7808,342.0,7.166666666666667,Homa Bay,Nairobi,Bus,49
7809,402.0,7.2,Kisii,Nairobi,Bus,49
7810,342.0,7.233333333333333,Rongo,Nairobi,Bus,49
7811,342.0,7.1,Kijauri,Nairobi,Bus,49
7812,402.0,8.0,Kisii,Nairobi,shuttle,11
7813,402.0,7.233333333333333,Kisii,Nairobi,Bus,49
7814,402.0,7.833333333333333,Kisii,Nairobi,shuttle,11
7815,402.0,7.666666666666667,Kisii,Nairobi,shuttle,11
7816,342.0,7.25,Migori,Nairobi,Bus,49
7817,402.0,7.5,Kisii,Nairobi,shuttle,11
7818,402.0,7.333333333333333,Kisii,Nairobi,shuttle,11
